Nº de nós: 96
Total Geral Contatos: 102588
Total Tipo Contato (A -> B): 5166
Total Tempo Contato: 201592593
Total Tempo Inter Contato: 28687955984
Total Contatos(tempo = 0): 44961
Total Conexões(tempo > 0): 57629
Grau Geral: 5166
Grau Medio: 107.625
Densidade: 0.566447368421053
Media Nº Contatos: 19.8583042973287
Media Tempo de Contatos: 39022.956445993
Media Tempo Inter Contatos: 5553224.15485869

"a" "b" "num_contatos" "tempo_contatos" "inter_contatos" "media_tcontatos" "media_intercon" "porc_contatos" "porc_tempo_cont" "porc_inter_cont" "porc_media_tcont" "porc_media_tinter"
"23" "48" 22 20658 15612534 939 743454 0.000214450033142278 0.000102474003099906 0.000544219114415384 0.000184238726109035 0.000163096544438849
"23" "49" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"23" "50" 10 2306 12333710 230.6 1370412.22222222 9.74772877919445e-05 1.14389123413875e-05 0.000429926412564172 4.52454209166597e-05 0.00030063662029017
"23" "53" 4 2205 15982482 551.25 5327494 3.89909151167778e-05 1.09379018702339e-05 0.000557114700291434 0.000108159316046438 0.001168728478048
"23" "54" 1 353 0 353 0 9.74772877919445e-06 1.7510563991803e-06 0 6.926120374493e-05 0
"23" "55" 1 672 0 672 0 9.74772877919445e-06 3.33345580807128e-06 0 0.000131851356704229 0
"23" "56" 10 5016 15114454 501.6 1679383.77777778 9.74772877919445e-05 2.48818665673892e-05 0.000526857124586698 9.84176198256569e-05 0.000368417805193347
"23" "57" 13 44551 5841101 3427 486758.416666667 0.000126720474129528 0.000220995222775869 0.000203608127510295 0.00067240267771636 0.000106783493981953
"23" "58" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"23" "59" 1 1092 0 1092 0 9.74772877919445e-06 5.41686568811583e-06 0 0.000214258454644373 0
"23" "60" 33 109016 13739846 3303.51515151515 429370.1875 0.000321675049713417 0.000540773836864135 0.000478941267466496 0.000648174039613468 9.41938490697616e-05
"23" "61" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"23" "62" 3 2865 4879868 955 2439934 2.92431863375833e-05 1.42118316817325e-05 0.000170101627411922 0.000187378044125802 0.000535264863809809
"23" "64" 3 1417 5775096 472.333333333333 2887548 2.92431863375833e-05 7.02902809529316e-06 0.000201307336194357 9.267528395332e-05 0.000633460981716836
"23" "67" 7 1620 4261643 231.428571428571 710273.833333333 6.82341014543611e-05 8.0360095373147e-06 0.000148551643148673 4.5407992742528e-05 0.00015581758632276
"23" "69" 41 102161 11485698 2491.73170731707 287142.45 0.000399656879946972 0.000506769611321979 0.000400366551259555 0.000488896140108187 6.2992386020796e-05
"23" "70" 3 5359 13382055 1786.33333333333 6691027.5 2.92431863375833e-05 2.65833179694256e-05 0.00046646944827521 0.00035049177608034 0.00146785606640802
"23" "73" 6 2380 14861642 396.666666666667 2972328.4 5.84863726751667e-05 1.18059893202525e-05 0.000518044645923492 7.78289258323576e-05 0.000652059832857785
"23" "74" 5 4432 13029891 886.4 3257472.75 4.87386438959722e-05 2.19849347341844e-05 0.000454193774114374 0.000173918218128912 0.000714613882134892
"23" "75" 4 2913 11993034 728.25 3997678 3.89909151167778e-05 1.44499356680233e-05 0.000418051185197329 0.000142888021606927 0.000876997726260411
"23" "76" 1 672 0 672 0 9.74772877919445e-06 3.33345580807128e-06 0 0.000131851356704229 0
"23" "77" 5 3681 12171679 736.2 3042919.75 4.87386438959722e-05 1.82595994486762e-05 0.00042427836290562 0.000144447870246508 0.000667545935901516
"23" "78" 2 0 5968421 0 5968421 1.94954575583889e-05 0 0.000208046226901935 0 0.00130933297938576
"23" "79" 5 4248 10442431 849.6 2610607.75 4.87386438959722e-05 2.10722027867363e-05 0.000364000523628243 0.000166697786690347 0.00057270672147877
"23" "80" 7 1000 13656492 142.857142857143 2276082 6.82341014543611e-05 4.96049971439179e-06 0.000476035727593021 2.80296251497086e-05 0.000499319539688351
"23" "81" 3 353 11759867 117.666666666667 5879933.5 2.92431863375833e-05 1.7510563991803e-06 0.000409923488677924 2.30870679149767e-05 0.00128992087658446
"23" "82" 11 990 14174450 90 1417445 0.000107225016571139 4.91089471724787e-06 0.000494090621440769 1.76586638443164e-05 0.000310954519623439
"23" "84" 12 3253 14877387 271.083333333333 1352489.72727273 0.000116972745350333 1.61365055709165e-05 0.000518593482515711 5.31885495236679e-05 0.000296704841062423
"23" "85" 12 12529 15108959 1044.08333333333 1373541.72727273 0.000116972745350333 6.21501009216147e-05 0.000526665580790303 0.000204856851208741 0.000301323161030473
"23" "87" 2 0 6315102 0 6315102 1.94954575583889e-05 0 0.000220130775560381 0 0.00138538674077867
"23" "88" 17 20923 15178878 1230.76470588235 948679.875 0.000165711389246306 0.000103788535524219 0.000529102805667495 0.000241485113473616 0.000208118336025065
"23" "90" 12 6860 15401446 571.666666666667 1400131.45454545 0.000116972745350333 3.40290280407277e-05 0.000536861044007101 0.000112165216640751 0.000307156329774946
"23" "92" 4 1011 12705603 252.75 4235201 3.89909151167778e-05 5.0150652112501e-06 0.000442889796926844 4.9591414296122e-05 0.000929104757125466
"23" "94" 13 7767 15049047 597.461538461538 1254087.25 0.000126720474129528 3.8528201281681e-05 0.000524577178255336 0.000117226360751116 0.00027511762247539
"23" "95" 14 4002 15629190 285.857142857143 1202245.38461538 0.000136468202908722 1.98519198569959e-05 0.00054479970649414 5.6087279924567e-05 0.000263744720989226
"23" "96" 3 0 7641458 0 3820729 2.92431863375833e-05 0 0.000266364672487013 0 0.000838179224454099
"25" "4" 20 157585 1634149 7879.25 86007.8421052632 0.000194954575583889 0.00078170034749243 5.69628941466379e-05 0.00154596696772589 1.88681234373755e-05
"25" "5" 2 314 1970527 157 1970527 1.94954575583889e-05 1.55759691031902e-06 6.86883025440716e-05 3.08045580395298e-05 0.000432287867740911
"25" "6" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "7" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "9" 28 2269 8378570 81.0357142857143 310317.407407407 0.000272936405817445 1.1255373851955e-05 0.000292058800029983 1.58998048661722e-05 6.80764335485054e-05
"25" "10" 2 342 372659 171 372659 1.94954575583889e-05 1.69649090232199e-06 1.29900854633157e-05 3.35514613042012e-05 8.17527313781847e-05
"25" "12" 3 0 6161751 0 3080875.5 2.92431863375833e-05 0 0.000214785291898683 0 0.000675872546110869
"25" "13" 4 974 1969661 243.5 656553.666666667 3.89909151167778e-05 4.8315267218176e-06 6.86581156600536e-05 4.77764960676784e-05 0.000144032629149872
"25" "14" 10 1978 7864196 197.8 873799.555555556 9.74772877919445e-05 9.81186843506696e-06 0.000274128836658355 3.88098189822866e-05 0.000191691332676013
"25" "15" 5 986 3208565 197.2 802141.25 4.87386438959722e-05 4.8910527183903e-06 0.000111843625310548 3.86920945566578e-05 0.000175971164358331
"25" "16" 2 0 74931 0 74931 1.94954575583889e-05 0 2.61193233989173e-06 0 1.64381214861274e-05
"25" "19" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "20" 3 0 2178192 0 1089096 2.92431863375833e-05 0 7.59270545874663e-05 0 0.000238922373357561
"25" "27" 1 336 0 336 0 9.74772877919445e-06 1.66672790403564e-06 0 6.59256783521147e-05 0
"25" "28" 7 1965 8371053 280.714285714286 1395175.5 6.82341014543611e-05 9.74738193877986e-06 0.000291796773693767 5.50782134191775e-05 0.000306069108425999
"25" "29" 23 0 8376988 0 380772.181818182 0.000224197761921472 0 0.000292003654937008 0 8.35325750792739e-05
"25" "30" 2 0 318 0 318 1.94954575583889e-05 0 1.10847911289796e-08 0 6.97618159718744e-08
"25" "33" 15 70091 6420003 4672.73333333333 458571.642857143 0.000146215931687917 0.000347686385481435 0.000223787397177429 0.000916824746305173 0.000100599970311069
"25" "34" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "35" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "36" 2 0 6302609 0 6302609 1.94954575583889e-05 0 0.000219695296643481 0 0.0013826460666688
"25" "37" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "38" 4 1310 8381598 327.5 2793866 3.89909151167778e-05 6.49825462585324e-06 0.000292164349550544 6.4257915655707e-05 0.000612909326232946
"25" "40" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "42" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "43" 4 629 4762134 157.25 1587378 3.89909151167778e-05 3.12015432035243e-06 0.000165997675214503 3.08536098835418e-05 0.000348233873942774
"25" "44" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "45" 1 2209 0 2209 0 9.74772877919445e-06 1.09577438690915e-05 0 0.000433422093689945 0
"25" "47" 1 336 0 336 0 9.74772877919445e-06 1.66672790403564e-06 0 6.59256783521147e-05 0
"25" "48" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "49" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "50" 3 0 3108778 0 1554389 2.92431863375833e-05 0 0.000108365266655242 0 0.000340996853354421
"25" "56" 10 2245 7804665 224.5 867185 9.74772877919445e-05 1.11363218588096e-05 0.000272053714958042 4.40485559227671e-05 0.000190240252778522
"25" "58" 2 1899 733524 949.5 733524 1.94954575583889e-05 9.41998895763001e-06 2.55690576355145e-05 0.000186298903557538 0.000160918133015576
"25" "59" 1 347 0 347 0 9.74772877919445e-06 1.72129340089395e-06 0 6.80839594886423e-05 0
"25" "60" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "61" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "63" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "64" 145 372038 8617705 2565.77931034483 59845.1736111111 0.00141342067298319 0.00184549439274289 0.000300394528101142 0.000503424826000904 1.31286414725258e-05
"25" "68" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "70" 1 946 0 946 0 9.74772877919445e-06 4.69263272981463e-06 0 0.000185612177741371 0
"25" "72" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "73" 2 0 805909 0 805909 1.94954575583889e-05 0 2.80922419307069e-05 0 0.000176797721220369
"25" "74" 3 633 1305983 211 652991.5 2.92431863375833e-05 3.13999631921e-06 4.55237382798684e-05 4.13997563461196e-05 0.000143251172497479
"25" "75" 5 0 6387018 0 1596754.5 4.87386438959722e-05 0 0.00022263761153155 0 0.000350290860318435
"25" "76" 4 336 3203719 84 1067906.33333333 3.89909151167778e-05 1.66672790403564e-06 0.00011167470424825 1.64814195880287e-05 0.000234273852519494
"25" "77" 7 3223 7175109 460.428571428571 1195851.5 6.82341014543611e-05 1.59876905794847e-05 0.000250108756580697 9.03394818575109e-05 0.000262342051171981
"25" "79" 7 1257 7427845 179.571428571429 1237974.16666667 6.82341014543611e-05 6.23534814099048e-06 0.000258918586048539 3.52332388131838e-05 0.000271582786141304
"25" "82" 2 316 617063 158 617063 1.94954575583889e-05 1.56751790974781e-06 2.15094794604451e-05 3.10007654155777e-05 0.000135369293864946
"25" "83" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "84" 5 2509 4143304 501.8 1035826 4.87386438959722e-05 1.2445893783409e-05 0.000144426601961842 9.84568613008665e-05 0.000227236172298373
"25" "85" 3 0 942353 0 471176.5 2.92431863375833e-05 0 3.28483841973814e-05 0 0.000103365183280729
"25" "87" 5 689 3986005 137.8 996501.25 4.87386438959722e-05 3.41778430321594e-06 0.000138943499572542 2.70373764194089e-05 0.000218609235277493
"25" "90" 16 1589 8891948 99.3125 592796.533333333 0.000155963660467111 7.88223404616855e-06 0.000309954044999207 1.94858450337631e-05 0.000130045794550834
"25" "91" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"25" "92" 58 299727 5764206 5167.70689655172 101126.421052632 0.000565368269193278 0.00148679569789551 0.00020092773438494 0.00101394221035736 2.21847886017861e-05
"25" "93" 2 0 353843 0 353843 1.94954575583889e-05 0 1.2334200463684e-05 0 7.76249378897357e-05
"25" "94" 7 2915 4234413 416.428571428571 705735.5 6.82341014543611e-05 1.44598566674521e-05 0.000147602464335962 8.17063573114007e-05 0.000154821981370499
"25" "95" 33 38817 8089286 1176.27272727273 252790.1875 0.000321675049713417 0.000192551717413546 0.00028197498645465 0.00023079338533496 5.54562972951906e-05
"25" "96" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "2" 19 30021 3784951 1580.05263157895 210275.055555556 0.000185206846804694 0.000148919161925756 0.000131935192667995 0.00031001798085978 4.61294645570513e-05
"26" "4" 2 3558 84818 1779 84818 1.94954575583889e-05 1.7649457983806e-05 2.95657174206852e-06 0.000349052921989322 1.86070997078693e-05
"26" "5" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "6" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "9" 8 23277 3972856 2909.625 567550.857142857 7.79818302335556e-05 0.000115465551851898 0.000138485153916709 0.000570889886533547 0.000124507479404653
"26" "23" 13 40311 4030691 3100.84615384615 335890.916666667 0.000126720474129528 0.000199962703986847 0.000140501156731 0.000608408887374564 7.36866676576232e-05
"26" "28" 4 2554 4682577 638.5 1560859 3.89909151167778e-05 1.26691162705566e-05 0.000163224490535735 0.000125278409606623 0.000342416221119635
"26" "33" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "38" 3 0 7431282 0 3715641 2.92431863375833e-05 0 0.0002590383924231 0 0.000815125357419973
"26" "42" 2 0 1283410 0 1283410 1.94954575583889e-05 0 4.47368923988795e-05 0 0.000281550352944853
"26" "47" 2 316 1283410 158 1283410 1.94954575583889e-05 1.56751790974781e-06 4.47368923988795e-05 3.10007654155777e-05 0.000281550352944853
"26" "48" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "50" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "57" 256 2485558 3264197 9709.2109375 12800.7725490196 0.00249541856747378 0.0123296097491042 0.000113782836317113 0.00190501880154303 2.80819226057398e-06
"26" "58" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "60" 25 60896 4182580 2435.84 174274.166666667 0.000243693219479861 0.000302074590607602 0.000145795678239772 0.000477929774872664 3.82317054831816e-05
"26" "64" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "67" 21 30587 4648123 1456.52380952381 232406.15 0.000204702304363083 0.000151726804764102 0.000162023498732094 0.000285780714818046 5.09845127894083e-05
"26" "69" 39 118823 4811045 3046.74358974359 126606.447368421 0.000380161422388583 0.000589421457563175 0.000167702606720508 0.000597793565234533 2.77745147238006e-05
"26" "70" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "74" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "84" 2 5353 1201969 2676.5 1201969 1.94954575583889e-05 2.65535549711392e-05 4.18980355613474e-05 0.000525149041992366 0.00026368408862232
"26" "92" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"26" "95" 4 649 4309837 162.25 1436612.33333333 3.89909151167778e-05 3.21936431464027e-06 0.000150231581587887 3.18346467637816e-05 0.000315159387487186
"26" "96" 4 10765 1898267 2691.25 632755.666666667 3.89909151167778e-05 5.33997794254276e-05 6.61694754780965e-05 0.000528043100789073 0.00013881190054453
"27" "5" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "6" 29 9452 4662027 325.931034482759 166500.964285714 0.000282684134596639 4.68866433004312e-05 0.0001625081620524 6.39500730484594e-05 3.65264453762252e-05
"27" "7" 139 257932 5892086 1855.62589928058 42696.2753623188 0.00135493430030803 0.0012794716123325 0.000205385354163474 0.000364087488624479 9.36657139783195e-06
"27" "9" 12 0 6978484 0 634407.636363636 0.000116972745350333 0 0.00024325483502178 0 0.000139174304336955
"27" "12" 6 0 7178283 0 1435656.6 5.84863726751667e-05 0 0.000250219395344984 0 0.000314949721786185
"27" "13" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "14" 3 0 4235641 0 2117820.5 2.92431863375833e-05 0 0.000147645269755793 0 0.000464600641454286
"27" "15" 3 20223 1115854 6741 557927 2.92431863375833e-05 0.000100316185724145 3.88962532089195e-05 0.0013226339219393 0.000122396228615534
"27" "16" 9 6574 6840688 730.444444444444 855086 8.772955901275e-05 3.26103251224116e-05 0.00023845156496389 0.000143318587793255 0.000187586013119894
"27" "17" 2 0 6076157 0 6076157 1.94954575583889e-05 0 0.000211801670477633 0 0.00133296775613276
"27" "18" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "19" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "20" 29 4812 4721334 165.931034482759 168619.071428571 0.000282684134596639 2.38699246256533e-05 0.000164575475597955 3.25568928807857e-05 3.69911089004665e-05
"27" "21" 1 336 0 336 0 9.74772877919445e-06 1.66672790403564e-06 0 6.59256783521147e-05 0
"27" "22" 1 702 0 702 0 9.74772877919445e-06 3.48227079950304e-06 0 0.000137737577985668 0
"27" "23" 2 702 2930200 351 2930200 1.94954575583889e-05 3.48227079950304e-06 0.000102140424421811 6.88687889928341e-05 0.000642817840128259
"27" "28" 11 35495 5479767 3226.81818181818 547976.7 0.000107225016571139 0.000176072937362337 0.000191012807014073 0.000633125528438396 0.000120213363843632
"27" "29" 8 0 6978484 0 996926.285714286 7.79818302335556e-05 0 0.00024325483502178 0 0.000218702478243787
"27" "30" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "32" 9 336 7512276 37.3333333333333 939034.5 8.772955901275e-05 1.66672790403564e-06 0.00026186166780895 7.32507537245719e-06 0.000206002364717739
"27" "33" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "34" 1 336 0 336 0 9.74772877919445e-06 1.66672790403564e-06 0 6.59256783521147e-05 0
"27" "36" 5 0 7143921 0 1785980.25 4.87386438959722e-05 0 0.000249021610462047 0 0.000391802596005982
"27" "38" 3 0 2932162 0 1466081 2.92431863375833e-05 0 0.000102208815491607 0 0.000321624128685099
"27" "41" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "42" 24 6169 7270308 257.041666666667 316100.347826087 0.000233945490700667 3.06013227380829e-05 0.000253427187494809 5.04334709516612e-05 6.93450763952483e-05
"27" "43" 3 336 6806243 112 3403121.5 2.92431863375833e-05 1.66672790403564e-06 0.000237250886880753 2.19752261173716e-05 0.000746565835889714
"27" "45" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "47" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "49" 1 702 0 702 0 9.74772877919445e-06 3.48227079950304e-06 0 0.000137737577985668 0
"27" "50" 28 61567 5970586 2198.82142857143 221132.814814815 0.000272936405817445 0.000305403085915959 0.00020812169411198 0.000431424982898028 4.85114048190367e-05
"27" "53" 36 46860 9697518 1301.66666666667 277071.942857143 0.000350918236051 0.000232449016616399 0.000338034470124276 0.000255396601155762 6.07831505929864e-05
"27" "54" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "55" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "56" 12 16140 5250652 1345 477332 0.000116972745350333 8.00624653902835e-05 0.000183026354436978 0.000263898920784507 0.0001047155570487
"27" "58" 2 0 2695018 0 2695018 1.94954575583889e-05 0 9.39424893674223e-05 0 0.000591224370304682
"27" "60" 2 0 4168781 0 4168781 1.94954575583889e-05 0 0.000145314674992008 0 0.000914533751412096
"27" "61" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "62" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "64" 2 5395 3527708 2697.5 3527708 1.94954575583889e-05 2.67618959591437e-05 0.000122968258943492 0.000529269396889373 0.000773897221064494
"27" "70" 105 288992 6984497 2752.30476190476 67158.625 0.00102351152181542 0.00143354473346151 0.000243464435176052 0.00054002249541764 1.473304288734e-05
"27" "73" 25 7029 7436212 281.16 309842.166666667 0.000243693219479861 3.48673524924599e-05 0.000259210241543433 5.51656658496446e-05 6.79721767651787e-05
"27" "74" 7 1042 6926388 148.857142857143 1154398 6.82341014543611e-05 5.16884070239624e-06 0.000241438881315317 2.92068694059964e-05 0.000253248115831132
"27" "75" 5 336 5687321 67.2 1421830.25 4.87386438959722e-05 1.66672790403564e-06 0.000198247689837922 1.31851356704229e-05 0.000311916541646994
"27" "76" 3 649 5687008 216.333333333333 2843504 2.92431863375833e-05 3.21936431464027e-06 0.000198236779335962 4.24461956850421e-05 0.000623798750827952
"27" "77" 3 4980 2951536 1660 1475768 2.92431863375833e-05 2.47032885776711e-05 0.000102884151162465 0.000325704244239614 0.000323749231550884
"27" "78" 1 0 0 0 0 9.74772877919445e-06 0 0 0 0
"27" "79" 10 6611 7263128 661.1 807014.222222222 9.74772877919445e-05 3.27938636118441e-05 0.000253176908248564 0.000129712696305307 0.000177040181312428
"27" "80" 8 0 4753706 0 679100.857142857 7.79818302335556e-05 0 0.000165703893391752 0 0.000148978959189755
"27" "82" 3 749 3772969 249.666666666667 1886484.5 2.92431863375833e-05 3.71541428607945e-06 0.000131517526104135 4.89864415533074e-05 0.000413850894725765
"27" "84" 108 156991 5907287 1453.62037037037 55208.2897196262 0.001052754708153 0.000778753810662081 0.00020591522809414 0.000285211038640235 1.21114168161713e-05
"27" "85" 4 1715 3199540 428.75 1066513.33333333 3.89909151167778e-05 8.50725701018192e-06 0.000111529033361055 8.4123912480563e-05 0.000233968260665253
"27" "87" 4 4431 3964084 1107.75 1321361.33333333 3.89909151167778e-05 2.197997423447e-05 0.000138179380999151 0.000217348720817128 0.000289875994240096
"27" "88" 119 387196 7060512 3253.74789915966 59834.8474576271 0.00115997972472414 0.00192068564741364 0.000246114153407717 0.000638409337615681 1.31263761542269e-05
"27" "89" 2 4377 1408 2188.5 1408 1.94954575583889e-05 2.17121072498929e-05 4.90798299044128e-08 0.000429399842480961 3.08882505938362e-07
"27" "90" 7 2558 4071549 365.428571428571 678591.5 6.82341014543611e-05 1.26889582694142e-05 0.000141925378101905 7.16997811329547e-05 0.000148867218059994
"27" "92" 8 688 3888408 86 555486.857142857 7.79818302335556e-05 3.41282380350155e-06 0.000135541479573123 1.68738343401246e-05 0.000121860917933317
"27" "93" 2 0 2414587 0 2414587 1.94954575583889e-05 0 8.41672721941806e-05 0 0.000529704320572579
"27" "94" 4 0 5961879 0 1987293 3.89909151167778e-05 0 0.000207818186953615 0 0.000435965938830799
"27" "95" 9 14652 9834647 1628 1229330.875 8.772955901275e-05 7.26812418152685e-05 0.000342814490007062 0.00031942560820608 0.000269686648648721
"27" "96" 2 2993 1448 1496.5 1448 1.94954575583889e-05 1.48467756451746e-05 5.04741432539699e-08 0.000293624338255773 3.17657577129793e-07
"28" "0" 25 34171 11808281 1366.84 492011.708333333 0.000243693219479861 0.000169505235740482 0.00041161109584056 0.000268184089877394 0.000107935944191061
"28" "1" 5 1537 15119297 307.4 3779824.25 4.87386438959722e-05 7.62428806102018e-06 0.000527025941075496 6.0314147397143e-05 0.000829205672121157
"28" "2" 7 4698 12097867 671.142857142857 2016311.16666667 6.82341014543611e-05 2.33044276582126e-05 0.000421705436481682 0.000131683178953331 0.000442331850789419
"28" "3" 3 1911 9858635 637 4929317.5 2.92431863375833e-05 9.47951495420271e-06 0.000343650659722791 0.000124984098542551 0.00108137779969163
"28" "4" 5 1254 635305 250.8 158826.25 4.87386438959722e-05 6.2204666418473e-06 2.21453560635106e-05 4.92088099128285e-05 3.48427912704494e-05
"28" "5" 200 223484 11213356 1117.42 56348.5226130653 0.00194954575583889 0.00110859231817113 0.000390873299103428 0.000219246046143512 1.23615574365398e-05
"28" "6" 23 5290 15990795 230 726854.318181818 0.000224197761921472 2.62410434891326e-05 0.000557404473463305 4.51276964910309e-05 0.000159454959696108
"28" "7" 28 8183 15999368 292.25 592569.185185185 0.000272936405817445 4.0591769162868e-05 0.000557703309671949 5.73416056500164e-05 0.000129995919646203
"28" "8" 11 18270 5699029 1660.90909090909 569902.9 0.000107225016571139 9.0628329781938e-05 0.000198655805355338 0.000325882614581476 0.000125023462992571
"28" "9" 46 2745 16839764 59.6739130434783 374216.977777778 0.000448395523842945 1.36165717160055e-05 0.000586997693714811 1.1708461896775e-05 8.20945155260514e-05
"28" "10" 63 25657 11625742 407.253968253968 187511.967741935 0.00061410691308925 0.00012727154117215 0.00040524818172769 7.99062324962305e-05 4.11357716545187e-05
"28" "11" 12 6230 15380945 519.166666666667 1398267.72727273 0.000116972745350333 3.09039132206608e-05 0.000536146423557619 0.000101864329398233 0.000306747471287456
"28" "12" 36 17507 15335257 486.305555555556 438150.2 0.000350918236051 8.6843468499857e-05 0.000534553838849755 9.54167370131012e-05 9.61199799384904e-05
"28" "13" 254 123574 16840043 486.511811023622 66561.4347826087 0.00247592310991539 0.000612988791706251 0.000587007419050424 9.54572058572861e-05 1.46020332205291e-05
"28" "14" 27 4489 16492173 166.259259259259 634314.346153846 0.00026318867703825 2.22676832179047e-05 0.000574881424427662 3.26212930029368e-05 0.000139153838631146
"28" "15" 144 515281 16428972 3578.34027777778 114887.916083916 0.001403672944204 0.00255605125333152 0.000572678374477528 0.000702096756509508 2.52037410667871e-05
"28" "16" 69 33457 16106334 484.884057971014 236857.852941176 0.000672593285764417 0.000165963438944406 0.000561431912715668 9.51378287019799e-05 5.19611130452064e-05
"28" "17" 156 354599 16607058 2273.07051282051 107142.309677419 0.00152064568955433 0.00175898823822361 0.000578886066656759 0.000445993200892505 2.35045348758418e-05
"28" "18" 13 9800 14262162 753.846153846154 1188513.5 0.000126720474129528 4.86128972010395e-05 0.000497148071753678 0.000147910175790001 0.000260732264361913
"28" "19" 18 15401 15429701 855.611111111111 907629.470588235 0.0001754591180255 7.63966561013479e-05 0.000537845952099394 0.000167877211028591 0.000199112830496309
"28" "20" 58 40561 15500288 699.327586206897 271934.877192982 0.000565368269193278 0.000201202828915445 0.000540306462009524 0.000137213230687609 5.96561976700349e-05
"28" "21" 7 3330 15949704 475.714285714286 2658284 6.82341014543611e-05 1.65184640489247e-05 0.000555972130217139 9.33386517485297e-05 0.000583165783676032
"28" "22" 7 2292 7309395 327.428571428571 1218232.5 6.82341014543611e-05 1.1369465345386e-05 0.000254789675642163 6.42439008431322e-05 0.000267251922880366
"28" "23" 11 6736 15189479 612.363636363636 1518947.9 0.000107225016571139 3.34139260761431e-05 0.000529472333562961 0.000120150262278096 0.000333221898964355
"28" "25" 12 1359 16299807 113.25 1481800.63636364 0.000116972745350333 6.74131911185844e-06 0.000568175962382639 2.22204853374315e-05 0.000325072651889957
"28" "26" 4 2176 10795524 544 3598508 3.89909151167778e-05 1.07940473785165e-05 0.000376308580716623 0.00010673681257009 0.000789429097073326
"28" "27" 7 1035 16396344 147.857142857143 2732724 6.82341014543611e-05 5.1341172043955e-06 0.000571541033078295 2.90106620299484e-05 0.000599496191163284
"28" "29" 22 6675 16373705 303.409090909091 779700.238095238 0.000214450033142278 3.31113355935652e-05 0.000570751886580279 5.95311015963698e-05 0.00017104812743153
"28" "30" 10 4011 11103356 401.1 1233706.22222222 9.74772877919445e-05 1.98965643544255e-05 0.000387038937392145 7.86987785328369e-05 0.000270646498232777
"28" "31" 19 3052 15966114 160.631578947368 887006.333333333 0.000185206846804694 1.51394451283237e-05 0.000556544147268795 3.1517100615704e-05 0.000194588593056249
"28" "32" 36 21770 16376512 604.722222222222 467900.342857143 0.000350918236051 0.000107990078782309 0.000570849732519584 0.000118650960460114 0.000102646470476657
"28" "33" 103 203477 16203928 1975.50485436893 158862.039215686 0.00100401606425703 0.0010093476003853 0.000564833828141585 0.000387608623845736 3.48506425933377e-05
"28" "34" 5 4432 7386380 886.4 1846595 4.87386438959722e-05 2.19849347341844e-05 0.000257473205972554 0.000173918218128912 0.000405100064668501
