"a" "b" "tinicio" "tfinal" "tcontato"
"28" "38" 15401845 15401845 0
"28" "38" 15407546 15409172 1626
"28" "38" 15556038 15556038 0
"28" "38" 15639050 15648332 9282
"28" "38" 15649116 15649442 326
"28" "38" 15653938 15656157 2219
"28" "38" 15657558 15658526 968
"28" "38" 15659817 15662990 3173
"28" "38" 15664351 15667579 3228
"28" "38" 15668154 15668154 0
"28" "38" 15731533 15741937 10404
"28" "38" 15748625 15756858 8233
"28" "38" 15817378 15820951 3573
"28" "38" 15821380 15822703 1323
"28" "38" 15827366 15831953 4587
"28" "38" 15832452 15838231 5779
"28" "38" 15840223 15840223 0
"28" "38" 16445411 16445864 453
"28" "38" 16516473 16519850 3377
"28" "38" 16530829 16530829 0
"28" "38" 16598719 16599731 1012
"28" "38" 16611707 16613426 1719
"28" "38" 16853504 16860747 7243
"28" "38" 16955656 16955986 330
"28" "38" 16958428 16960484 2056
"28" "39" 637990 637990 0
"28" "39" 5708054 5708054 0
"28" "39" 5710160 5710160 0
"28" "39" 7861347 7861347 0
"28" "39" 7866780 7866780 0
"28" "39" 7872964 7872964 0
"28" "40" 562068 562491 423
"28" "40" 719254 719298 44
"28" "40" 727323 728661 1338
"28" "40" 7785700 7788878 3178
"28" "40" 7789433 7792689 3256
"28" "40" 7794108 7797148 3040
"28" "40" 7799449 7801152 1703
"28" "40" 7808718 7811254 2536
"28" "40" 7856087 7858910 2823
"28" "40" 8055187 8056519 1332
"28" "41" 5554 10933 5379
"28" "41" 12409 13942 1533
"28" "41" 16009 16320 311
"28" "41" 21622 21753 131
"28" "41" 183976 184619 643
"28" "41" 185660 188480 2820
"28" "41" 280034 282053 2019
"28" "41" 282783 289150 6367
"28" "41" 562068 562116 48
"28" "41" 708420 712284 3864
"28" "41" 712571 716999 4428
"28" "41" 718647 720857 2210
"28" "41" 788464 789975 1511
"28" "41" 792736 792736 0
"28" "41" 793847 793982 135
"28" "41" 800017 806680 6663
"28" "41" 816129 817795 1666
"28" "41" 871504 871919 415
"28" "41" 875232 892354 17122
"28" "41" 893529 894855 1326
"28" "41" 899746 900150 404
"28" "41" 4703258 4703778 520
"28" "41" 4855785 4856303 518
"28" "41" 6044458 6044458 0
"28" "41" 6657064 6658110 1046
"28" "41" 6683421 6683734 313
"28" "41" 7861991 7861991 0
"28" "41" 7866461 7866780 319
"28" "41" 7873299 7873299 0
"28" "41" 15219386 15219710 324
"28" "42" 20487 20764 277
"28" "42" 31166 31166 0
"28" "42" 104930 104930 0
"28" "42" 111185 111185 0
"28" "42" 125797 125797 0
"28" "42" 199583 199995 412
"28" "42" 206991 208050 1059
"28" "42" 210879 210879 0
"28" "42" 447055 447055 0
"28" "42" 451014 451014 0
"28" "42" 618118 618424 306
"28" "42" 620055 623305 3250
"28" "42" 626626 627582 956
"28" "42" 628916 630688 1772
"28" "42" 637990 638762 772
"28" "42" 639930 640795 865
"28" "42" 708118 708118 0
"28" "42" 709232 709232 0
"28" "42" 788813 788813 0
"28" "42" 800563 800563 0
"28" "42" 890793 890793 0
"28" "42" 892123 892123 0
"28" "42" 5554927 5554927 0
"28" "42" 6173808 6173808 0
"28" "42" 6250315 6250315 0
"28" "42" 6254108 6254108 0
"28" "42" 6688987 6688987 0
"28" "42" 6774137 6774137 0
"28" "42" 6952312 6952312 0
"28" "42" 7278214 7278214 0
"28" "42" 7294843 7295156 313
"28" "42" 7373736 7373736 0
"28" "42" 7377792 7377792 0
"28" "42" 7791379 7791379 0
"28" "42" 7793128 7793128 0
"28" "42" 7795154 7797848 2694
"28" "42" 7980496 7981077 581
"28" "42" 7982175 7982175 0
"28" "42" 8050498 8050498 0
"28" "42" 8058023 8058982 959
"28" "42" 11509947 11512827 2880
"28" "42" 11514082 11514082 0
"28" "42" 11519205 11519205 0
"28" "42" 11764079 11764079 0
"28" "42" 13944606 13945925 1319
"28" "43" 561533 561627 94
"28" "43" 714669 715476 807
"28" "43" 718788 719025 237
"28" "43" 783862 784398 536
"28" "43" 4873392 4873392 0
"28" "43" 5971271 5971271 0
"28" "44" 559551 559641 90
"28" "44" 637990 637990 0
"28" "44" 4632304 4632828 524
"28" "44" 4762391 4762391 0
"28" "44" 6657064 6657064 0
"28" "44" 6683421 6683421 0
"28" "44" 7867519 7869150 1631
"28" "44" 7872646 7872646 0
"28" "44" 7946923 7946923 0
"28" "44" 7952029 7952347 318
"28" "45" 558149 558193 44
"28" "45" 4689807 4689807 0
"28" "45" 4772316 4772316 0
"28" "45" 6657725 6657725 0
"28" "45" 6683421 6684398 977
"28" "45" 7947257 7950112 2855
"28" "45" 7952029 7952347 318
"28" "46" 561080 561080 0
"28" "46" 4870759 4874454 3695
"28" "46" 11684575 11684575 0
"28" "47" 561797 561797 0
"28" "47" 719254 719254 0
"28" "47" 871455 871794 339
"28" "47" 875232 878089 2857
"28" "47" 879361 892354 12993
"28" "47" 893529 894017 488
"28" "47" 905188 905591 403
"28" "47" 4604870 4617726 12856
"28" "47" 4675981 4675981 0
"28" "47" 4680572 4681086 514
"28" "47" 4683150 4685214 2064
"28" "47" 4683150 4688768 5618
"28" "47" 4694467 4704300 9833
"28" "47" 4705415 4705928 513
"28" "47" 4753898 4757058 3160
"28" "47" 5700033 5700033 0
"28" "47" 5706273 5707322 1049
"28" "47" 5708054 5711216 3162
"28" "47" 10912409 10913115 706
"28" "47" 12288895 12292187 3292
"28" "48" 714669 715476 807
"28" "48" 718891 719071 180
"28" "48" 785234 786321 1087
"28" "48" 800325 800325 0
"28" "48" 805182 805990 808
"28" "48" 880027 880945 918
"28" "48" 904376 904376 0
"28" "48" 906599 906599 0
"28" "48" 4779167 4779167 0
"28" "48" 4786942 4786942 0
"28" "48" 4862342 4862342 0
"28" "48" 4870232 4871303 1071
"28" "48" 4946892 4946892 0
"28" "48" 4950530 4950530 0
"28" "48" 5732438 5732438 0
"28" "48" 6070073 6071142 1069
"28" "48" 6075898 6076411 513
"28" "48" 6155727 6156276 549
"28" "48" 6158568 6160158 1590
"28" "48" 6164367 6169110 4743
"28" "48" 6238246 6238246 0
"28" "48" 6250872 6250872 0
"28" "48" 6328943 6328943 0
"28" "48" 6588052 6588052 0
"28" "48" 6598396 6598396 0
"28" "48" 6754611 6754611 0
"28" "48" 6757562 6757562 0
"28" "48" 6763151 6763151 0
"28" "48" 7283069 7283069 0
"28" "48" 7365123 7365123 0
"28" "48" 7368206 7369201 995
"28" "48" 7379480 7380781 1301
"28" "48" 7452984 7454359 1375
"28" "48" 7877850 7879150 1300
"28" "48" 7880435 7882110 1675
"28" "48" 7883451 7885444 1993
"28" "48" 7886831 7890102 3271
"28" "48" 7892383 7894329 1946
"28" "48" 7896898 7897538 640
"28" "48" 7967153 7967153 0
"28" "48" 7968574 7968899 325
"28" "48" 7971878 7972532 654
"28" "48" 7974297 7974297 0
"28" "48" 7976447 7976447 0
"28" "48" 7978110 7978810 700
"28" "48" 8051861 8053867 2006
"28" "48" 8055187 8055187 0
"28" "48" 8056921 8056921 0
"28" "48" 8059669 8062079 2410
"28" "48" 8399327 8400720 1393
"28" "48" 8402020 8402690 670
"28" "48" 8404962 8404962 0
"28" "48" 8486284 8489308 3024
"28" "48" 8583148 8583148 0
"28" "48" 8584758 8584758 0
"28" "48" 8586863 8587213 350
"28" "48" 8657884 8665534 7650
"28" "48" 10993725 10993725 0
"28" "48" 11515446 11520532 5086
"28" "48" 11522819 11522819 0
"28" "48" 11692606 11692606 0
"28" "48" 11774019 11774019 0
"28" "48" 11776153 11776153 0
"28" "48" 11782923 11784604 1681
"28" "48" 12033736 12048329 14593
"28" "48" 12114072 12114385 313
"28" "48" 12127350 12128347 997
"28" "48" 12132038 12132038 0
"28" "48" 12200923 12206371 5448
"28" "48" 12208681 12208681 0
"28" "48" 12218127 12218127 0
"28" "48" 12294260 12294992 732
"28" "48" 12296999 12296999 0
"28" "48" 13938242 13938242 0
"28" "48" 13940730 13941043 313
"28" "48" 14542125 14543134 1009
"28" "48" 14627258 14627943 685
"28" "48" 14725728 14727055 1327
"28" "48" 14729676 14730657 981
"28" "48" 14804129 14804129 0
"28" "48" 14806472 14806862 390
"28" "48" 14808510 14809187 677
"28" "48" 14810853 14810853 0
"28" "48" 15059416 15059416 0
"28" "48" 15142671 15143360 689
"28" "48" 15145047 15145047 0
"28" "48" 15311754 15311754 0
"28" "48" 15313024 15314690 1666
"28" "48" 15316026 15316694 668
"28" "48" 15318789 15318789 0
"28" "48" 15319551 15320240 689
"28" "48" 15322221 15323944 1723
"28" "48" 15750605 15752556 1951
"28" "48" 15753882 15755190 1308
"28" "48" 15839890 15841543 1653
"28" "48" 15843207 15843207 0
"28" "48" 15917825 15917825 0
"28" "48" 15925886 15925886 0
"28" "48" 15928996 15929749 753
"28" "48" 15931064 15931064 0
"28" "48" 16451785 16452132 347
"28" "48" 16962188 16962541 353
"28" "48" 16964195 16964195 0
"28" "48" 16965595 16965595 0
"28" "48" 16968485 16968485 0
"28" "49" 560981 561124 143
"28" "49" 4762911 4763435 524
"28" "49" 6081763 6081763 0
"28" "49" 6326266 6326601 335
"28" "49" 6683421 6683734 313
"28" "49" 7946923 7950112 3189
"28" "49" 10815604 10815604 0
"28" "50" 560407 560454 47
"28" "50" 786766 786989 223
"28" "50" 788509 788813 304
"28" "50" 890952 890952 0
"28" "50" 4771265 4773352 2087
"28" "50" 5972860 5972860 0
"28" "50" 5976429 5976429 0
"28" "50" 5992861 5995559 2698
"28" "50" 11074812 11074812 0
"28" "50" 11410595 11410595 0
"28" "50" 11606938 11606938 0
"28" "50" 11610054 11612412 2358
"28" "50" 12217466 12218127 661
"28" "50" 14620064 14620474 410
"28" "51" 559417 559417 0
"28" "51" 637990 637990 0
"28" "52" 562986 562986 0
"28" "52" 719254 719254 0
"28" "52" 782305 782617 312
"28" "52" 4775464 4780732 5268
"28" "52" 6761837 6762462 625
"28" "52" 8577205 8577205 0
"28" "52" 15237172 15237172 0
"28" "53" 560981 561124 143
"28" "53" 4860759 4860759 0
"28" "53" 5972860 5972860 0
"28" "53" 7795154 7795154 0
"28" "53" 10901386 10902677 1291
"28" "54" 561797 561885 88
"28" "54" 4632304 4632304 0
"28" "54" 4855785 4857356 1571
"28" "54" 6079682 6080711 1029
"28" "54" 7867519 7868794 1275
"28" "54" 7870095 7870731 636
"28" "54" 7880095 7899114 19019
"28" "54" 7941522 7943407 1885
"28" "54" 7950430 7950430 0
"28" "55" 562116 562116 0
"28" "55" 7947257 7950112 2855
"28" "55" 7952347 7952347 0
"28" "56" 5974 8998 3024
"28" "56" 10509 15076 4567
"28" "56" 16320 18404 2084
"28" "56" 20030 20151 121
"28" "56" 20399 22131 1732
"28" "56" 23153 34152 10999
"28" "56" 103622 108036 4414
"28" "56" 117106 119202 2096
"28" "56" 124726 145127 20401
"28" "56" 194290 194878 588
"28" "56" 196777 204015 7238
"28" "56" 205009 206991 1982
"28" "56" 208050 210312 2262
"28" "56" 277255 278006 751
"28" "56" 279840 282409 2569
"28" "56" 282783 290589 7806
"28" "56" 291663 299393 7730
"28" "56" 300440 300565 125
"28" "56" 301527 318641 17114
"28" "56" 361284 373419 12135
"28" "56" 373547 375997 2450
"28" "56" 376957 380617 3660
"28" "56" 381783 384442 2659
"28" "56" 385551 385902 351
"28" "56" 387058 387320 262
"28" "56" 395928 399188 3260
"28" "56" 400425 402107 1682
"28" "56" 446748 457925 11177
"28" "56" 462968 476030 13062
"28" "56" 536995 538729 1734
"28" "56" 539905 545042 5137
"28" "56" 545986 545986 0
"28" "56" 553223 561841 8618
"28" "56" 562804 562804 0
"28" "56" 566102 566102 0
"28" "56" 567664 568549 885
"28" "56" 569816 570455 639
"28" "56" 621661 625321 3660
"28" "56" 637990 641211 3221
"28" "56" 642294 643169 875
"28" "56" 708646 709143 497
"28" "56" 718891 720767 1876
"28" "56" 729950 741700 11750
"28" "56" 800017 800563 546
"28" "56" 802360 806903 4543
"28" "56" 875232 876952 1720
"28" "56" 884904 890708 5804
"28" "56" 4618248 4624961 6713
"28" "56" 4626512 4627574 1062
"28" "56" 4630690 4637482 6792
"28" "56" 4682603 4684143 1540
"28" "56" 5556010 5559120 3110
"28" "56" 5559757 5560270 513
"28" "56" 5561118 5563751 2633
"28" "56" 5725921 5726978 1057
"28" "56" 5730853 5730853 0
"28" "56" 5744990 5747046 2056
"28" "56" 5750146 5753754 3608
"28" "56" 5901086 5901086 0
"28" "56" 5902652 5908314 5662
"28" "56" 5914058 5914058 0
"28" "56" 5987883 5987883 0
"28" "56" 6001285 6006488 5203
"28" "56" 6068453 6068974 521
"28" "56" 6076938 6076938 0
"28" "56" 6165940 6166474 534
"28" "56" 6168587 6169623 1036
"28" "56" 6172228 6178975 6747
"28" "56" 6235048 6238759 3711
"28" "56" 6329586 6344266 14680
"28" "56" 6345575 6345575 0
"28" "56" 6586002 6586002 0
"28" "56" 6586368 6587704 1336
"28" "56" 6589700 6590340 640
"28" "56" 6598396 6598396 0
"28" "56" 6603474 6610531 7057
"28" "56" 6667470 6667806 336
"28" "56" 6669219 6669219 0
"28" "56" 6763480 6767790 4310
"28" "56" 6956391 6956391 0
"28" "56" 6959841 6959841 0
"28" "56" 6969264 6969264 0
"28" "56" 7190450 7191443 993
"28" "56" 7193138 7199832 6694
"28" "56" 7200225 7203936 3711
"28" "56" 7204291 7205252 961
"28" "56" 7206936 7219518 12582
"28" "56" 7273434 7273434 0
"28" "56" 7275087 7278214 3127
"28" "56" 7283069 7283069 0
"28" "56" 7368206 7369201 995
"28" "56" 7373736 7373736 0
"28" "56" 7375096 7376763 1667
"28" "56" 7379149 7393654 14505
"28" "56" 7394922 7409924 15002
"28" "56" 7410288 7423767 13479
"28" "56" 7432033 7432971 938
"28" "56" 7543018 7543018 0
"28" "56" 7548172 7549785 1613
"28" "56" 7552132 7553409 1277
"28" "56" 7644462 7644462 0
"28" "56" 7705235 7717416 12181
"28" "56" 7719819 7720450 631
"28" "56" 7723031 7723031 0
"28" "56" 7724296 7731852 7556
"28" "56" 7878172 7879780 1608
"28" "56" 7885791 7890102 4311
"28" "56" 7894649 7895922 1273
"28" "56" 7897538 7899745 2207
"28" "56" 7970217 7970217 0
"28" "56" 7974297 7974966 669
"28" "56" 7976447 7976447 0
"28" "56" 7978110 7978431 321
"28" "56" 7980496 7980496 0
"28" "56" 7982175 7982175 0
"28" "56" 7988075 7988075 0
"28" "56" 8395672 8395672 0
"28" "56" 8489308 8489308 0
"28" "56" 8577581 8585397 7816
"28" "56" 8586521 8587526 1005
"28" "56" 8592643 8592643 0
"28" "56" 8651277 8651961 684
"28" "56" 8654591 8665899 11308
"28" "56" 8693878 8697636 3758
"28" "56" 8740369 8741676 1307
"28" "56" 8743630 8743630 0
"28" "56" 8762609 8766701 4092
"28" "56" 8768265 8787796 19531
"28" "56" 8788291 8789238 947
"28" "56" 8791440 8795893 4453
"28" "56" 10386976 10388894 1918
"28" "56" 10390302 10393761 3459
"28" "56" 10396951 10398917 1966
"28" "56" 10474926 10476302 1376
"28" "56" 10477577 10482752 5175
"28" "56" 10484121 10491616 7495
"28" "56" 10499174 10499174 0
"28" "56" 10557410 10558043 633
"28" "56" 10563600 10567602 4002
"28" "56" 10567940 10568253 313
"28" "56" 10568567 10568567 0
"28" "56" 10569528 10570866 1338
"28" "56" 10836589 10836589 0
"28" "56" 10837036 10838331 1295
"28" "56" 10903643 10903643 0
"28" "56" 10928575 10928575 0
"28" "56" 11003595 11004852 1257
"28" "56" 11007133 11017362 10229
"28" "56" 11078060 11078686 626
"28" "56" 11081319 11085389 4070
"28" "56" 11087319 11089077 1758
"28" "56" 11153710 11161924 8214
"28" "56" 11175725 11179345 3620
"28" "56" 11180607 11180982 375
"28" "56" 11183821 11198645 14824
"28" "56" 11199286 11204361 5075
"28" "56" 11246499 11246818 319
"28" "56" 11249351 11252844 3493
"28" "56" 11253352 11257773 4421
"28" "56" 11327201 11348723 21522
"28" "56" 11422763 11422763 0
"28" "56" 11427409 11430735 3326
"28" "56" 11433357 11435307 1950
"28" "56" 11438893 11443709 4816
"28" "56" 11445936 11447188 1252
"28" "56" 11496031 11504703 8672
"28" "56" 11505318 11505318 0
"28" "56" 11510275 11513453 3178
"28" "56" 11515071 11516450 1379
"28" "56" 11517759 11524129 6370
"28" "56" 11580538 11583750 3212
"28" "56" 11585985 11586933 948
"28" "56" 11604901 11608622 3721
"28" "56" 11615341 11615984 643
"28" "56" 11623884 11623884 0
"28" "56" 11672015 11679094 7079
"28" "56" 11682328 11682328 0
"28" "56" 11687055 11687055 0
"28" "56" 11689088 11691575 2487
"28" "56" 11754460 11761435 6975
"28" "56" 11762741 11763727 986
"28" "56" 11765833 11781887 16054
"28" "56" 11784964 11785617 653
"28" "56" 11786302 11793025 6723
"28" "56" 11866156 11875656 9500
"28" "56" 11877251 11880713 3462
"28" "56" 11882001 11890808 8807
"28" "56" 11947292 11958060 10768
"28" "56" 11958736 11972325 13589
"28" "56" 12039550 12046405 6855
"28" "56" 12048656 12057517 8861
"28" "56" 12108816 12110779 1963
"28" "56" 12112070 12118040 5970
"28" "56" 12124784 12125097 313
"28" "56" 12125718 12132038 6320
"28" "56" 12137419 12139389 1970
"28" "56" 12179365 12181293 1928
"28" "56" 12200923 12214863 13940
"28" "56" 12268491 12272363 3872
"28" "56" 12273959 12277810 3851
"28" "56" 12278703 12297652 18949
"28" "56" 12301199 12301534 335
"28" "56" 14431106 14432390 1284
"28" "56" 14435918 14436555 637
"28" "56" 14437225 14439116 1891
"28" "56" 14444726 14461055 16329
"28" "56" 14462371 14463322 951
"28" "56" 14525339 14529598 4259
"28" "56" 14530271 14530897 626
"28" "56" 14536350 14543134 6784
"28" "56" 14555307 14555307 0
"28" "56" 14609522 14613042 3520
"28" "56" 14614215 14614215 0
"28" "56" 14615294 14616683 1389
"28" "56" 14620474 14622290 1816
"28" "56" 14623990 14624937 947
"28" "56" 14627258 14627943 685
"28" "56" 14630213 14631572 1359
"28" "56" 14632903 14634061 1158
"28" "56" 14720172 14729349 9177
"28" "56" 14732137 14732137 0
"28" "56" 14790028 14797249 7221
"28" "56" 14800556 14800556 0
"28" "56" 14801832 14801832 0
"28" "56" 14803145 14803145 0
"28" "56" 15055915 15055915 0
"28" "56" 15057277 15057277 0
"28" "56" 15059416 15059416 0
"28" "56" 15060735 15060735 0
"28" "56" 15063278 15066026 2748
"28" "56" 15128881 15136356 7475
"28" "56" 15137692 15138354 662
"28" "56" 15146139 15156406 10267
"28" "56" 15161432 15167343 5911
"28" "56" 15221299 15221299 0
"28" "56" 15223269 15223587 318
"28" "56" 15224218 15230656 6438
"28" "56" 15231106 15237172 6066
"28" "56" 15240508 15245026 4518
"28" "56" 15248904 15251814 2910
"28" "56" 15306412 15318339 11927
"28" "56" 15319924 15321258 1334
"28" "56" 15323944 15326899 2955
"28" "56" 15329476 15329810 334
"28" "56" 15330441 15331399 958
"28" "56" 15334899 15342223 7324
"28" "56" 15399801 15402958 3157
"28" "56" 15405214 15411146 5932
"28" "56" 15411579 15417273 5694
"28" "56" 15664351 15664351 0
"28" "56" 15671348 15672644 1296
"28" "56" 15673920 15677459 3539
"28" "56" 15678735 15685037 6302
"28" "56" 15687600 15687600 0
"28" "56" 15691271 15692237 966
"28" "56" 15694146 15706832 12686
"28" "56" 15751234 15755849 4615
"28" "56" 15820303 15820303 0
"28" "56" 15821380 15822044 664
"28" "56" 15825060 15831953 6893
"28" "56" 15832452 15843869 11417
"28" "56" 15913324 15915370 2046
"28" "56" 15915757 15927464 11707
"28" "56" 15928246 15940033 11787
"28" "56" 15999812 16006086 6274
"28" "56" 16007783 16014418 6635
"28" "56" 16016761 16016761 0
"28" "56" 16018053 16019065 1012
"28" "56" 16021716 16021716 0
"28" "56" 16095100 16102510 7410
"28" "56" 16103303 16114412 11109
"28" "56" 16119427 16123220 3793
"28" "56" 16177025 16184338 7313
"28" "56" 16185626 16186277 651
"28" "56" 16445411 16445864 453
"28" "56" 16449847 16451117 1270
"28" "56" 16457558 16457558 0
"28" "56" 16529677 16530829 1152
"28" "56" 16552860 16562674 9814
"28" "56" 16603908 16609626 5718
"28" "56" 16610970 16610970 0
"28" "56" 16612041 16613426 1385
"28" "56" 16615975 16615975 0
"28" "56" 16619011 16619011 0
"28" "56" 16697969 16697969 0
"28" "56" 16699556 16699556 0
"28" "56" 16703018 16703018 0
"28" "56" 16704582 16705232 650
"28" "56" 16727876 16727876 0
"28" "56" 16731348 16732287 939
"28" "56" 16734485 16734485 0
"28" "56" 16860410 16862748 2338
"28" "56" 16942873 16943185 312
"28" "56" 16949292 16949292 0
"28" "56" 16952373 16955986 3613
"28" "56" 16957640 16961147 3507
"28" "56" 16962880 16962880 0
"28" "56" 16964195 16968485 4290
"28" "57" 6732 7568 836
"28" "57" 95860 96516 656
"28" "57" 261929 263077 1148
"28" "58" 12123 15076 2953
"28" "58" 16320 18404 2084
"28" "58" 180593 183245 2652
"28" "58" 192138 192138 0
"28" "58" 196403 198693 2290
"28" "58" 206002 206002 0
"28" "58" 208050 210312 2262
"28" "58" 279122 279930 808
"28" "58" 875955 875955 0
"28" "58" 4859707 4860219 512
"28" "58" 5549668 5550723 1055
"28" "58" 5714847 5714847 0
"28" "58" 5730241 5730241 0
"28" "58" 5732438 5733495 1057
"28" "58" 5737210 5738252 1042
"28" "58" 6236095 6236095 0
"28" "58" 6250315 6254108 3793
"28" "58" 7193823 7194139 316
"28" "58" 7453643 7453643 0
"28" "58" 7536285 7539444 3159
"28" "58" 7880777 7880777 0
"28" "58" 7884482 7884482 0
"28" "58" 7990306 7995326 5020
"28" "58" 10905978 10908259 2281
"28" "58" 10910162 10913115 2953
"28" "58" 12115091 12118762 3671
"28" "58" 13941711 13942035 324
"28" "58" 16445411 16445411 0
"28" "58" 16599731 16610970 11239
"28" "59" 561282 561326 44
"28" "59" 793081 793615 534
"28" "59" 4778603 4779167 564
"28" "59" 7368206 7368206 0
"28" "59" 8577914 8577914 0
"28" "59" 11777141 11777141 0
"28" "59" 16610594 16610970 376
"28" "59" 16611707 16611707 0
"28" "60" 559847 559987 140
"28" "60" 639715 639715 0
"28" "60" 793081 793703 622
"28" "60" 4781260 4781260 0
"28" "60" 10487744 10487744 0
"28" "60" 11675515 11676148 633
"28" "61" 458147 462384 4237
"28" "61" 621765 621765 0
"28" "61" 4691366 4692392 1026
"28" "62" 99987 101435 1448
"28" "62" 195933 196403 470
"28" "62" 284677 285361 684
"28" "62" 693515 694164 649
"28" "62" 4854725 4857356 2631
"28" "62" 4859707 4859707 0
"28" "62" 11070576 11071886 1310
"28" "62" 15305774 15305774 0
"28" "63" 4628618 4628618 0
"28" "63" 4632304 4632304 0
"28" "63" 6081763 6081763 0
"28" "63" 6083051 6084077 1026
"28" "63" 6657390 6658110 720
"28" "63" 7861006 7861347 341
"28" "63" 7864231 7865170 939
"28" "63" 7867519 7867519 0
"28" "64" 560134 560226 92
"28" "64" 639715 639715 0
"28" "64" 7793128 7793128 0
"28" "64" 7971224 7971224 0
"28" "64" 7981077 7981077 0
"28" "64" 7981821 7985832 4011
"28" "64" 11416845 11416845 0
"28" "64" 11519579 11521544 1965
"28" "64" 11766834 11766834 0
"28" "64" 12284490 12284490 0
"28" "64" 14520893 14522153 1260
"28" "64" 15389075 15389493 418
"28" "64" 16450796 16451117 321
"28" "64" 16616966 16616966 0
"28" "64" 16859721 16860052 331
"28" "65" 561797 561841 44
"28" "66" 555954 556854 900
"28" "66" 637990 637990 0
"28" "67" 100135 100359 224
"28" "67" 195057 195285 228
"28" "67" 4947977 4948489 512
"28" "68" 3175 3530 355
"28" "68" 4756528 4756528 0
"28" "68" 5964414 5964414 0
"28" "68" 14001885 14001885 0
"28" "69" 100454 101073 619
"28" "69" 111844 112288 444
"28" "69" 261929 263077 1148
"28" "69" 804107 804107 0
"28" "69" 4859707 4859707 0
"28" "69" 6588697 6588697 0
"28" "69" 12286851 12287510 659
"28" "70" 3175 3175 0
"28" "70" 4301 4301 0
"28" "70" 5409 5456 47
"28" "70" 6510 6510 0
"28" "70" 18914 20030 1116
"28" "70" 95582 95713 131
"28" "70" 268723 270318 1595
"28" "70" 275437 275437 0
"28" "70" 523097 523097 0
"28" "70" 538129 538729 600
"28" "70" 540691 540736 45
"28" "70" 4862342 4862862 520
"28" "70" 4864933 4865999 1066
"28" "70" 5549668 5549668 0
"28" "70" 5552320 5552320 0
"28" "70" 5723231 5723752 521
"28" "70" 6074270 6074270 0
"28" "70" 6346861 6346861 0
"28" "70" 6597350 6597350 0
"28" "70" 7351720 7351720 0
"28" "70" 7796143 7796143 0
"28" "70" 7808074 7808074 0
"28" "70" 8743315 8743969 654
"28" "70" 11176385 11176385 0
"28" "70" 14620474 14620474 0
"28" "70" 15143004 15144362 1358
"28" "70" 16949292 16949292 0
"28" "71" 557271 557271 0
"28" "71" 637990 637990 0
"28" "71" 6158568 6158568 0
"28" "71" 7861347 7861347 0
"28" "71" 7864231 7864544 313
"28" "72" 557628 557628 0
"28" "72" 637990 638133 143
"28" "72" 4940069 4942149 2080
"28" "72" 6657064 6657064 0
"28" "72" 7867833 7873299 5466
"28" "72" 7952029 7952347 318
"28" "73" 561797 561885 88
"28" "73" 719445 719774 329
"28" "73" 780988 781248 260
"28" "73" 788341 788554 213
"28" "73" 4848450 4849487 1037
"28" "73" 5972860 5972860 0
"28" "73" 5989475 5989475 0
"28" "73" 5990423 5990956 533
"28" "73" 7892720 7892720 0
"28" "73" 7981077 7981077 0
"28" "73" 10905601 10906291 690
"28" "73" 11428992 11428992 0
"28" "73" 11608979 11610054 1075
"28" "73" 11611763 11614421 2658
"28" "73" 12293244 12293244 0
"28" "73" 14620064 14620064 0
"28" "73" 15133449 15134911 1462
"28" "73" 15237851 15237851 0
"28" "73" 16856756 16859391 2635
"28" "73" 16860747 16862389 1642
"28" "74" 561797 561797 0
"28" "74" 4697601 4698114 513
"28" "74" 4851589 4857356 5767
"28" "74" 4936942 4936942 0
"28" "74" 4939022 4944758 5736
"28" "74" 4946892 4948489 1597
"28" "74" 4949976 4952142 2166
"28" "74" 4954262 4954262 0
"28" "74" 5827053 5827576 523
"28" "74" 5973951 5973951 0
"28" "74" 5976429 5976968 539
"28" "74" 5989475 5989475 0
"28" "74" 5990423 5991472 1049
"28" "74" 6002312 6003411 1099
"28" "74" 6067880 6067880 0
"28" "74" 6069535 6070073 538
"28" "74" 6075898 6075898 0
"28" "74" 6078609 6078609 0
"28" "74" 6147729 6147729 0
"28" "74" 6150410 6153085 2675
"28" "74" 6154681 6162771 8090
"28" "74" 6164367 6168058 3691
"28" "74" 6223612 6223612 0
"28" "74" 6225169 6225682 513
"28" "74" 6227781 6231416 3635
"28" "74" 6233495 6233495 0
"28" "74" 6250872 6251911 1039
"28" "74" 6332752 6343640 10888
"28" "74" 6345575 6346515 940
"28" "74" 6347847 6349776 1929
"28" "74" 6586002 6586002 0
"28" "74" 6586368 6586368 0
"28" "74" 6588379 6588697 318
"28" "74" 6589700 6590340 640
"28" "74" 6663260 6663260 0
"28" "74" 6664915 6664915 0
"28" "74" 6675920 6675920 0
"28" "74" 6679393 6681338 1945
"28" "74" 6685068 6688987 3919
"28" "74" 6693086 6695907 2821
"28" "74" 6697179 6697492 313
"28" "74" 6750740 6751068 328
"28" "74" 6752982 6754985 2003
"28" "74" 6757902 6760797 2895
"28" "74" 6763151 6764179 1028
"28" "74" 6766151 6766151 0
"28" "74" 7190450 7190450 0
"28" "74" 7193138 7194452 1314
"28" "74" 7197095 7197095 0
"28" "74" 7277115 7277115 0
"28" "74" 7363210 7365469 2259
"28" "74" 7368206 7368206 0
"28" "74" 7373736 7375096 1360
"28" "74" 7376440 7376440 0
"28" "74" 7379149 7380116 967
"28" "74" 7451301 7451301 0
"28" "74" 7535609 7535609 0
